city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_no_bergen_city_bike,NO,bergen_city_bike,94,1.053191489361702,8.638297872340425,0.0,28.78723404255319,0.06169893399635924,-0.4514254727437797,0.014195425537395973,0.9325510894399639
world_fr_v_livert,FR,v_livert,97,0.8969072164948454,1.7628865979381443,19.516676982244253,3.8350515463917527,0.023449441669926338,-0.44460060296419446,-0.32798447805047515,1.307507047279325
world_pt_bora,PT,bora,39,0.0,1.7692307692307692,67.26455767671125,1.4871794871794872,-0.029796112378185618,-0.4019681815843139,-0.1858337105111235,0.38819893512466563
world_lu_vel_oh,LU,vel_oh,146,0.678082191780822,12.417808219178083,12.730411080453388,7.780821917808219,-0.04918356799180347,-0.4695292772235712,-0.3444134548708003,0.7210835297895504
world_pl_mevo,PL,mevo,821,0.7442143727161997,10.02801461632156,7.467805451425055,11.495736906211937,-0.06214973206345072,-0.4785099604530252,-0.3860041245920432,0.800902355083745
world_be_blue_bike,BE,blue_bike,276,0.7789855072463768,14.007246376811594,6.105633493656313,0.6521739130434783,-0.06426284424649599,-0.49329405276315097,-0.07358792817794282,0.16723306077174255
world_fr_lovelo_libre_service,FR,lovelo_libre_service,124,0.7096774193548387,11.379032258064516,5.372058663237911,13.790322580645162,-0.07833316951273647,-0.4765400915558482,-0.3531654048832162,0.6453695379279076
world_fr_v_l_toulouse,FR,v_l_toulouse,448,0.6495535714285714,10.910714285714286,3.9866791590765507,21.611607142857142,-0.09557631748571915,-0.47179446866852814,-0.3581882092788785,0.6400079978576345
world_gb_beryl_west_midlands,GB,beryl_west_midlands,257,0.6186770428015564,12.883268482490273,5.89712967059049,16.653696498054476,-0.09773773746377137,-0.48035961444243735,-0.384125509064626,0.9647038275882747
world_es_ambici,ES,ambici,237,0.6371308016877637,8.49367088607595,11.248447031272343,6.987341772151899,-0.1040012106629608,-0.46543944284680583,-0.3325615499590708,0.5243335667852796
world_us_citi_bike,US,citi_bike,2406,0.6408977556109726,3.4925187032418954,5.421959088737246,30.531172069825438,-0.10732795698424852,-0.44420501580935684,-0.3500680525946557,0.4878477886457839
world_pl_metrorower,PL,metrorower,944,0.7002118644067796,7.046610169491525,6.5879735868348055,4.936440677966102,-0.12486850153925443,-0.4996155565974873,-0.42972786713616223,0.711612231625647
world_us_lyft_scooters_denver,US,lyft_scooters_denver,119,0.3865546218487395,19.571428571428573,5.6097124241457985,22.252100840336134,-0.14717418082464379,-0.44295134369663497,-0.2945082353924654,0.44331796899651
world_es_bicimad,ES,bicimad,638,0.5862068965517241,2.727272727272727,10.069334028155396,13.156739811912226,-0.15194104497080313,-0.4662051364773905,-0.32748864904567065,0.15635179683809752
world_es_bizkaibizi_spain,ES,bizkaibizi_spain,105,0.49523809523809526,4.6,16.15015710668176,6.933333333333334,-0.15428744979679848,-0.44815947284745694,-0.33385721774263866,0.15105913574075508
world_es_dbizi,ES,dbizi,70,0.42857142857142855,9.257142857142858,14.165885565580496,11.771428571428572,-0.15692636430117746,-0.43407115054641937,-0.28394077608002966,0.15779276108576618
world_fr_zebullo,FR,zebullo,66,0.6666666666666666,4.924242424242424,5.672019486272731,5.121212121212121,-0.1586638782265236,-0.500606486074588,-0.45133810780431116,0.7054329514598674
world_br_bike_ita_rio,BR,bike_ita_rio,406,0.5665024630541872,2.251231527093596,6.470369533140017,16.142857142857142,-0.18151402158522825,-0.4874242748258951,-0.42246619021515813,0.442709047450052
world_fr_le_v_lo_star,FR,le_v_lo_star,57,0.49122807017543857,11.859649122807017,5.9233270807922,9.263157894736842,-0.1816259805846888,-0.46923328510057444,-0.36159904046074387,0.25476637209274466
world_fr_clem,FR,clem,379,0.1741424802110818,0.0,36.89384786823193,2.5118733509234827,-0.18412724331590755,-0.48917528865931403,-0.340187442822032,0.3363477862960965
